Year,Plot,Round,Plant,Specimen_ID,Basic_Type,Treatment
2014,17,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,8,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat
2014,8,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,8,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat
2014,8,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,8,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,8,7,Centaurea_cyanus,Bombus_pascuorum,Bumblebee,Heat
2014,8,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,8,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,8,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,8,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat
2014,8,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat
2014,6,7,Tripleurospermum_inodorum,Eristalis_arbustorum,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Cheilosia_sp,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Sphaerophoria_interrupta,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Helophilus_trivittatus,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Eupeodes_luniger,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,6,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,6,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,6,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,6,7,Chrysanthemum_segetum,Helophilus_pendulus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Sphaerophoria_scripta,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eupeodes_luniger,Hoverfly,Water
2014,6,7,Persicaria_maculosa,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Bombus_terrestris_lucorum,Bumblebee,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,6,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eupeodes_corollae,Hoverfly,Water
2014,6,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,5,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,5,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,5,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,5,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,5,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,5,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eriothrix_rufomaculata,Fly,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,5,7,Centaurea_cyanus,Andrena_bicolor,Solitary_Bee,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eriothrix_rufomaculata,Fly,Control
2014,5,7,Chrysanthemum_segetum,Dasysyrphus_albostriatus,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Sphaerophoria_sp,Hoverfly,Control
2014,5,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,5,7,Persicaria_maculosa,Episyrphus_balteatus,Hoverfly,Control
2014,5,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Control
2014,13,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,13,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,13,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalinus_sepulchralis,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,13,7,Centaurea_cyanus,Bombus_lapidarius,Bumblebee,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalinus_sepulchralis,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eupeodes_corollae,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Helophilus_pendulus,Hoverfly,Heat+Water
2014,13,7,Chrysanthemum_segetum,Eristalinus_sepulchralis,Hoverfly,Heat+Water
2014,21,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,21,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,21,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,21,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,21,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Centaurea_cyanus,Bombus_lapidarius,Bumblebee,Control
2014,21,7,Centaurea_cyanus,Pieris_napi,Butterfly,Control
2014,21,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Platycheirus_albimanus,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Lucilia_illustris,Fly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_abusivus,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Cheilosia_sp,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_interruptus,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eupeodes_corollae,Hoverfly,Control
2014,21,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,11,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,11,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,11,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,11,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,11,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,11,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat
2014,23,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eupeodes_luniger,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eriothrix_rufomaculata,Fly,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,23,7,Chrysanthemum_segetum,Helophilus_pendulus,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,23,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Control
2014,23,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Platycheirus_albimanus,Hoverfly,Water
2014,24,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,24,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,24,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,24,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_interruptus,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eupeodes_corollae,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Lucilia_sericata,Fly,Water
2014,24,7,Chrysanthemum_segetum,Platycheirus_manicatus,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Water
2014,24,7,Tripleurospermum_inodorum,Platycheirus_albimanus,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,24,7,Tripleurospermum_inodorum,Episyrphus_balteatus,Hoverfly,Water
2014,24,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,2,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,2,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,2,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,2,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,2,7,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,2,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat+Water
2014,2,7,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,2,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,2,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,2,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,2,7,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,2,7,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat+Water
2014,2,7,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,9,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,9,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,9,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,9,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Water
2014,9,8,Agrostemma_githago,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Helophilus_pendulus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Centaurea_cyanus,Sphaerophoria_scripta,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Melinda_viridicyanea,Fly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Water
2014,9,8,Chrysanthemum_segetum,Eriothrix_rufomaculata,Fly,Water
2014,9,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Water
2014,9,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Water
2014,22,8,Fallopia_convolvulus,Syritta_pipiens,Hoverfly,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,22,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat
2014,22,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,22,8,Chrysanthemum_segetum,Sphaerophoria_sp,Hoverfly,Heat
2014,22,8,Centaurea_cyanus,Eristalis_arbustorum,Hoverfly,Heat
2014,22,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,22,8,Fallopia_convolvulus,Episyrphus_balteatus,Hoverfly,Heat
2014,8,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat
2014,8,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat
2014,8,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,8,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,8,8,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat
2014,8,8,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Heat
2014,20,8,Chrysanthemum_segetum,Sphaerophoria_sp,Hoverfly,Control
2014,20,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,20,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,20,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,20,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,20,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Control
2014,20,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Lucilia_ceasar,Fly,Control
2014,20,8,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Melanostoma_mellinum,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Control
2014,20,8,Centaurea_cyanus,Eristalis_arbustorum,Hoverfly,Control
2014,20,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,10,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,10,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,10,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,11,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat
2014,11,8,Chrysanthemum_segetum,Eriothrix_rufomaculata,Fly,Heat
2014,11,8,Fallopia_convolvulus,Syritta_pipiens,Hoverfly,Heat
2014,11,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat
2014,11,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,11,8,Chrysanthemum_segetum,Sarcophagini_sp,Fly,Heat
2014,17,8,Agrostemma_githago,Platycheirus_manicatus,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalinus_sepulchralis,Hoverfly,Heat+Water
2014,17,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,17,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,17,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,17,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,17,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Platycheirus_albimanus,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Sphaerophoria_scripta,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat+Water
2014,17,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat+Water
2014,14,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,14,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,14,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,14,8,Centaurea_cyanus,Apis_mellifera,Honeybee,Heat
2014,14,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Episyrphus_balteatus,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Lucilia_ceasar,Fly,Heat
2014,14,8,Chrysanthemum_segetum,Syritta_pipiens,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Anthomyiidae_sp,Fly,Heat
2014,14,8,Centaurea_cyanus,Episyrphus_balteatus,Hoverfly,Heat
2014,14,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Heat
2014,14,8,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Heat
2014,5,8,Centaurea_cyanus,Helophilus_pendulus,Hoverfly,Control
2014,5,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
2014,5,8,Chrysanthemum_segetum,Eristalis_arbustorum,Hoverfly,Control
2014,5,8,Chrysanthemum_segetum,Eristalis_tenax,Hoverfly,Control
